년도,자치구,점포수,연도별_평균_상권_매출금액,연도별_주중_평균_상권_매출금액,연도별_주말_평균_상권_매출금액,연도별_월요일_평균_상권_매출금액,연도별_화요일_평균_상권_매출금액,연도별_수요일_평균_상권_매출금액,연도별_목요일_평균_상권_매출금액,연도별_금요일_평균_상권_매출금액,연도별_토요일_평균_상권_매출금액,연도별_일요일_평균_상권_매출금액,연도별_00_06_시간대_평균_상권_매출금액,연도별_06_11_시간대_평균_상권_매출금액,연도별_11_14_시간대_평균_상권_매출금액,연도별_14_17_시간대_평균_상권_매출금액,연도별_17_21_시간대_평균_상권_매출금액,연도별_21_24_시간대_평균_상권_매출금액,연도별_남성_평균_상권_매출금액,연도별_여성_평균_상권_매출금액,연도별_10대_평균_상권_매출금액,연도별_20대_평균_상권_매출금액,연도별_30대_평균_상권_매출금액,연도별_40대_평균_상권_매출금액,연도별_50대_평균_상권_매출금액,연도별_60대이상_평균_상권_매출금액
2020,강북구,50177,350911896.38571775,347814473.82345694,245941296.90687096,0.0,278677485.7305454,0.0,288318397.30292845,281572350.08431727,240850420.32432336,0.0,0.0,184394803.47113177,0.0,286805512.6729959,301757753.1111626,167423000.31008855,313442436.6531115,311486787.5161168,0.0,0.0,229929836.4314425,0.0,294467433.585047,248230845.09219518
2020,강서구,78295,649382831.8780829,638170138.0556319,450144506.8970452,502487282.04567957,522444537.9879032,492398938.23954964,547023137.5639998,484585166.98996884,421546946.991531,259895907.3980984,97287532.57326204,372244103.8678181,501123810.79988223,523846768.0036693,533370933.3565081,292711909.75362295,550026871.1646191,567376063.3892484,69049473.67168319,279967269.0545829,430736689.60039234,557480136.8571903,518906226.99568355,441402682.72304773
2020,관악구,72611,465281921.46835476,458871958.2532683,326857173.06297326,378561963.8254187,376224812.4002067,366403854.0128773,368109397.88332313,358062593.751288,308522853.4413971,199596117.93870518,0.0,253375355.68414828,353476991.73499924,386524446.52966183,391975496.3511823,223311218.3799288,392790335.0628098,434883981.98633116,64126121.0475244,198842948.21749276,335460545.4905157,395014138.6283865,382735735.0616492,340329165.22014666
2020,광진구,71910,543811275.9786363,547244096.649023,343124047.0881157,445275097.37218577,0.0,451127641.32523566,449983167.9220966,445867327.89637506,333165005.5740523,222113507.76068127,88873125.80779245,303789474.6403514,445623945.4279374,0.0,433082425.40196717,263130644.92945403,460987349.080785,462864181.7849232,0.0,0.0,0.0,480176712.33039576,449171200.9953663,0.0
2020,구로구,70430,578698085.4156057,514517275.28237796,361403883.7198978,420913653.9196599,407267332.2620143,409569681.0127926,377532192.0333292,395953492.0728308,290836005.7475912,247234607.21649465,79851607.3198599,318251919.7571656,443036505.91688097,414943339.88996905,451161611.66991043,198917245.61278293,540868926.4384873,424297056.0627525,0.0,191685452.21860412,320667944.5857094,419103331.558591,459804529.585077,390856309.76889247
2020,금천구,56529,365108809.77609015,363147465.532623,229192020.970376,303197561.36987734,308362038.67766786,320483894.50882256,301583841.0890994,278851936.9015093,216406881.8326885,148550078.32601672,59647409.32284387,0.0,280092920.5462662,306619714.59473664,307912682.4328704,170514716.89578763,340474786.8242868,326267659.1130095,0.0,139944403.14813235,232289022.64437884,311822652.78162557,322043176.0768355,263952715.62271237
2020,노원구,58558,374671573.2158207,373662963.5347616,256422375.37499055,321353214.04977703,315907672.5177019,307743180.48619324,304160844.62428075,306007924.2415925,249686357.229944,160885580.03130472,52105601.402610056,217399366.35605454,306370647.32902443,326875184.87712336,315655108.882797,177335670.38817933,342394436.7866042,336002607.1373594,51416796.34502007,195197817.74738804,255406123.8565973,333365792.1807846,315278449.41256976,280399276.8617856
2020,도봉구,41560,330757892.74809074,333885102.55725294,196922492.3196387,276050805.3454973,307690748.5916134,283157902.17780906,263359148.772671,268875373.6169051,192923685.1250625,120635283.47611544,47046389.41110897,177069742.7863103,262691259.7986161,282167517.16964185,269003274.7538651,152024348.93978155,300934035.6925722,318371843.1819076,41755959.29654896,134689283.06097603,181270288.81189936,279431881.9208342,308248895.3030698,243001438.39025354
2020,동대문구,68256,474086190.10282487,472838233.94887936,297996391.8502149,383430048.6107031,372316317.2951913,374100374.4738726,374185817.0551159,354704286.1308991,285980303.13092124,0.0,93984234.83163382,275294708.74054646,353329425.3875766,391402888.6544105,363900405.302226,0.0,412168614.6740823,417559910.6030041,44160105.015219696,179080672.53883374,0.0,416668610.50928634,399610966.69797856,320578354.80470544
2020,동작구,61722,527102483.0154294,527715460.85950524,317188898.9854155,383619357.9085257,393000927.7661552,414180251.21075374,348609174.3861689,413205741.4820169,297216126.3530813,0.0,0.0,267479535.67849573,421451907.71422786,0.0,373656540.51434,225359646.29399082,434342505.8456074,422669148.2993422,0.0,206055278.7873588,302483654.88691056,453238386.9217158,388976025.9486059,0.0
2020,마포구,103549,686149661.3721792,682682369.6008558,0.0,529966887.8642577,541674672.9642406,0.0,0.0,556403903.04287,425010630.5678419,0.0,0.0,0.0,526829515.6557293,559754100.0939897,626716310.1175396,0.0,630614686.2138252,557806243.9310366,0.0,0.0,457011794.646839,619492910.7718661,559919900.675803,459398700.2855516
2020,서대문구,54882,444610154.47065496,440564851.7701991,286809756.7968047,353869749.44701886,344811504.1920064,336678490.16191673,344926477.3860708,344631018.7281569,278688946.697246,175920281.00309333,69915164.61076213,225022282.2057102,363922393.58837706,356562731.77813965,369732724.7492751,229909990.99021402,430117063.02813035,340312573.3613158,46002508.190834165,187765868.62255698,276769946.47702575,394449025.9554823,348827327.6907833,292698213.6971133
2020,서초구,121343,1000130134.5327672,1003248664.7892978,622778969.572919,807898239.4352762,811783490.8329263,762776685.2763166,748329895.30119,790694971.4674637,584203104.3036186,379392708.17167825,121091091.01354696,614064875.4013894,821905565.6664495,871067501.3817512,763039585.1532494,0.0,892577817.6262076,837161251.9227226,88302705.09846729,357528524.33942115,0.0,871380905.4831542,839924019.6005573,713572939.5349674
2020,성동구,47376,449775066.47504085,450643262.08579063,256551413.96078572,331878998.1767933,354511336.25589436,346179127.2379616,316928829.1840607,343783507.47288066,253757367.82280982,135273881.63527125,0.0,250448388.24303886,348307109.8229772,358619062.1980441,353403312.2360312,193386198.49779895,377225554.82801145,385231286.8606438,39280279.5100539,170829210.1538269,267950707.74306577,371000747.003608,363525817.65278447,288237576.36104816
2020,성북구,54527,479722948.10704273,477428893.66688496,335960277.7671014,391827514.4465362,376066885.3117649,375118966.73564595,392390789.082492,384222907.7086813,327573859.2307436,194596129.35430405,70562172.69536836,241086297.2883567,368454622.9555638,396600007.9012648,407739535.4057456,236128183.52428234,420295754.3571969,438710784.9731865,58244259.1141789,210195698.96620992,350023938.5197039,398061296.07285273,414064238.6472314,335695882.7996192
2020,송파구,119832,975007856.8677815,973445227.8574777,622601634.9407412,711238420.1798714,760857311.7080892,745637545.4823765,823319968.9142904,753204891.5727724,600574866.4227452,395401599.88220143,133071840.77777408,544271876.4095676,810754488.7256309,784273762.1421082,742253326.1212102,446550258.8863098,824135751.7839214,850974289.399686,0.0,388984824.80329555,624613204.4643897,847916697.9943671,759795571.1314027,664929030.0356551
2020,양천구,65789,491934874.630521,478956434.7653419,349281864.53295076,350793158.6504192,389963816.26859516,390465090.78413314,381520865.19283223,376899801.7279054,331802630.7031045,216652031.8153199,77140322.92369151,262365578.10155708,418738190.8052101,397274031.7173887,396787035.44322985,214329015.36293635,440514636.41445714,423505153.3527406,0.0,201898641.00698382,343006178.3264864,400253425.09215057,380774302.5512276,360738431.94097394
2020,영등포구,88482,708279366.7638361,691480714.2627289,0.0,499443401.5875117,508739758.4346764,478899227.34902054,502506365.47702724,576609927.1924673,0.0,224073597.49383315,116131173.59605977,0.0,0.0,0.0,529138975.84989494,256106421.6662742,586645938.6648285,575912810.7907414,0.0,243328579.26489994,390432116.21867436,502655103.6476868,503928267.3889977,472777438.684468
2020,용산구,66951,556664142.1229335,547609722.3256892,295749749.7418825,0.0,411491877.5807633,384029318.5353626,378081002.9328936,403977879.76483905,286455811.7637855,170082330.12408596,77104697.44401789,290308893.96873635,0.0,472025324.901955,444838326.3112702,0.0,481168134.64690626,433705042.9990972,0.0,222247891.6610671,335031008.09195185,458653095.70588076,423684272.0296025,348808168.7484471
2020,은평구,61141,542709335.5751514,0.0,370703083.0514477,0.0,0.0,0.0,0.0,0.0,347889258.1738568,230291371.61708608,74009991.73428191,0.0,409977280.85569113,464236308.14772564,452493694.93552536,0.0,482580899.6000556,481731002.14162695,67625836.3743819,0.0,361354997.6183384,450881248.4953775,457413750.7387841,384157875.6120364
2020,종로구,114845,545790377.7751615,544379949.5515261,327932994.2591681,0.0,0.0,377078821.9376521,428011820.1184364,404983383.72148514,314063150.5226121,0.0,72439473.46247898,324401065.97841585,403123231.44348866,439966180.2541893,440014080.9842163,232783062.0237935,485789986.6103297,441830629.18745834,0.0,216553446.29274642,318930822.67097795,435425952.6082285,0.0,0.0
2020,중구,187006,587056719.4361813,581861789.9467571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364084269.1179815,469951740.5616971,0.0,523479842.84685177,0.0,530678954.8068285,525790936.5290248,0.0,0.0,0.0,0.0,0.0,0.0
2020,중랑구,57209,463882252.69122946,457255029.9675406,318167336.8799746,364613734.47914004,365990501.01805407,373801487.2297219,365060253.7520886,356460004.8409969,308720340.8511296,206439771.56899562,68322184.62185432,0.0,360283054.4964914,374292784.91943383,381912928.40401834,212154127.18628848,424653508.59686464,400812600.3899979,59394365.856981084,208399913.94637373,317962952.491375,396014225.09877354,383181628.27426946,350195071.3744796
